method,event_index,replication,seed,event_time,horizon,relative_gap
graph_only_softmax,3,3,45,200,74,0.42557435188815684
graph_only_softmax,3,3,45,200,75,0.2851001822116058
graph_only_softmax,3,3,45,200,76,0.18667148669894013
graph_only_softmax,3,3,45,200,77,0.5449713996456736
graph_only_softmax,3,3,45,200,78,0.3676747594067773
graph_only_softmax,3,3,45,200,79,0.7202758171064921
full_gcsr_eigenvector,3,3,45,200,0,1.0
full_gcsr_eigenvector,3,3,45,200,1,0.7047713695072128
full_gcsr_eigenvector,3,3,45,200,2,0.6253813887280526
full_gcsr_eigenvector,3,3,45,200,3,0.8013095162600814
full_gcsr_eigenvector,3,3,45,200,4,0.7456834543200794
full_gcsr_eigenvector,3,3,45,200,5,0.7731381296631553
full_gcsr_eigenvector,3,3,45,200,6,0.6935219442957979
full_gcsr_eigenvector,3,3,45,200,7,0.701499568130738
full_gcsr_eigenvector,3,3,45,200,8,0.843512478136228
full_gcsr_eigenvector,3,3,45,200,9,0.6705972691409658
full_gcsr_eigenvector,3,3,45,200,10,0.9194816220929747
full_gcsr_eigenvector,3,3,45,200,11,0.7377208076463246
full_gcsr_eigenvector,3,3,45,200,12,0.5261681808233092
full_gcsr_eigenvector,3,3,45,200,13,0.4328122712469057
full_gcsr_eigenvector,3,3,45,200,14,0.5670590810982964
full_gcsr_eigenvector,3,3,45,200,15,0.4512535535017613
full_gcsr_eigenvector,3,3,45,200,16,0.4112491810326957
full_gcsr_eigenvector,3,3,45,200,17,0.34032473984299105
full_gcsr_eigenvector,3,3,45,200,18,0.3456716039509096
full_gcsr_eigenvector,3,3,45,200,19,0.33142111311655975
full_gcsr_eigenvector,3,3,45,200,20,0.32580017494629876
full_gcsr_eigenvector,3,3,45,200,21,0.3795360029722508
full_gcsr_eigenvector,3,3,45,200,22,0.36766938089212337
full_gcsr_eigenvector,3,3,45,200,23,0.3270642071538937
full_gcsr_eigenvector,3,3,45,200,24,0.2803947473725527
full_gcsr_eigenvector,3,3,45,200,25,0.2979979609843507
full_gcsr_eigenvector,3,3,45,200,26,0.328641212235017
full_gcsr_eigenvector,3,3,45,200,27,0.3609040876408584
full_gcsr_eigenvector,3,3,45,200,28,0.3191170076072169
full_gcsr_eigenvector,3,3,45,200,29,0.3092388971508415
full_gcsr_eigenvector,3,3,45,200,30,0.26626513773096516
full_gcsr_eigenvector,3,3,45,200,31,0.3026498609662487
full_gcsr_eigenvector,3,3,45,200,32,0.3490115208448791
full_gcsr_eigenvector,3,3,45,200,33,0.36425133681072275
full_gcsr_eigenvector,3,3,45,200,34,0.48310421979310497
full_gcsr_eigenvector,3,3,45,200,35,0.5176671939066692
full_gcsr_eigenvector,3,3,45,200,36,0.4701198583566516
full_gcsr_eigenvector,3,3,45,200,37,0.4325134485572591
full_gcsr_eigenvector,3,3,45,200,38,0.47708865619372526
full_gcsr_eigenvector,3,3,45,200,39,0.5387177371942765
full_gcsr_eigenvector,3,3,45,200,40,0.5625419086572157
full_gcsr_eigenvector,3,3,45,200,41,0.5340386712177096
full_gcsr_eigenvector,3,3,45,200,42,0.4910776056452817
full_gcsr_eigenvector,3,3,45,200,43,0.5149365418129491
full_gcsr_eigenvector,3,3,45,200,44,0.6639554979264656
full_gcsr_eigenvector,3,3,45,200,45,0.5759208362136429
full_gcsr_eigenvector,3,3,45,200,46,0.5317070370238953
full_gcsr_eigenvector,3,3,45,200,47,0.5403166544570335
full_gcsr_eigenvector,3,3,45,200,48,0.5374474532971986
full_gcsr_eigenvector,3,3,45,200,49,0.5416530582888583
full_gcsr_eigenvector,3,3,45,200,50,0.5554987075763804
full_gcsr_eigenvector,3,3,45,200,51,0.5075970478124668
full_gcsr_eigenvector,3,3,45,200,52,0.45680686807818627
full_gcsr_eigenvector,3,3,45,200,53,0.4743948224118795
full_gcsr_eigenvector,3,3,45,200,54,0.4832068092980157
full_gcsr_eigenvector,3,3,45,200,55,0.5208890715824639
full_gcsr_eigenvector,3,3,45,200,56,0.481167631189709
full_gcsr_eigenvector,3,3,45,200,57,0.7125575800652827
full_gcsr_eigenvector,3,3,45,200,58,0.771819522723584
full_gcsr_eigenvector,3,3,45,200,59,0.7782251473527112
full_gcsr_eigenvector,3,3,45,200,60,0.7873855565256681
full_gcsr_eigenvector,3,3,45,200,61,0.797834051887727
full_gcsr_eigenvector,3,3,45,200,62,0.8472011718306871
full_gcsr_eigenvector,3,3,45,200,63,0.8352050853858405
full_gcsr_eigenvector,3,3,45,200,64,0.770166602515812
full_gcsr_eigenvector,3,3,45,200,65,0.7293537924060759
full_gcsr_eigenvector,3,3,45,200,66,0.6638334782068335
full_gcsr_eigenvector,3,3,45,200,67,0.651132129713754
full_gcsr_eigenvector,3,3,45,200,68,0.6534555663202307
full_gcsr_eigenvector,3,3,45,200,69,0.6264234949862093
full_gcsr_eigenvector,3,3,45,200,70,0.6286883009726292
full_gcsr_eigenvector,3,3,45,200,71,0.6572928773156475
full_gcsr_eigenvector,3,3,45,200,72,0.6615601335035257
full_gcsr_eigenvector,3,3,45,200,73,0.8054841267399864
full_gcsr_eigenvector,3,3,45,200,74,0.7390872489274672
full_gcsr_eigenvector,3,3,45,200,75,0.7433565309645029
full_gcsr_eigenvector,3,3,45,200,76,0.8875508490754053
full_gcsr_eigenvector,3,3,45,200,77,0.9441437614324073
full_gcsr_eigenvector,3,3,45,200,78,0.9830691450468126
full_gcsr_eigenvector,3,3,45,200,79,1.0081857610859255
full_gcsr_pagerank,3,3,45,200,0,1.0
full_gcsr_pagerank,3,3,45,200,1,0.724779927106995
full_gcsr_pagerank,3,3,45,200,2,0.738754852848415
full_gcsr_pagerank,3,3,45,200,3,0.8189604313019183
full_gcsr_pagerank,3,3,45,200,4,0.7943406665725008
full_gcsr_pagerank,3,3,45,200,5,0.8146090289850211
full_gcsr_pagerank,3,3,45,200,6,0.8103168865746808
full_gcsr_pagerank,3,3,45,200,7,0.8191915465995743
full_gcsr_pagerank,3,3,45,200,8,0.8701042491498595
full_gcsr_pagerank,3,3,45,200,9,0.7805709043104722
full_gcsr_pagerank,3,3,45,200,10,0.8811485127795022
full_gcsr_pagerank,3,3,45,200,11,0.8605487818469421
full_gcsr_pagerank,3,3,45,200,12,0.5819463868624144
full_gcsr_pagerank,3,3,45,200,13,0.5210056718522335
full_gcsr_pagerank,3,3,45,200,14,0.5689435808008625
full_gcsr_pagerank,3,3,45,200,15,0.4713818415185102
full_gcsr_pagerank,3,3,45,200,16,0.4761075759214569
full_gcsr_pagerank,3,3,45,200,17,0.401815492427265
full_gcsr_pagerank,3,3,45,200,18,0.41265717195796064
full_gcsr_pagerank,3,3,45,200,19,0.38595115819452286
full_gcsr_pagerank,3,3,45,200,20,0.3800844198318484
full_gcsr_pagerank,3,3,45,200,21,0.40293983574492703
full_gcsr_pagerank,3,3,45,200,22,0.4021404279944967
full_gcsr_pagerank,3,3,45,200,23,0.3411612690804532
full_gcsr_pagerank,3,3,45,200,24,0.3294504002998955
full_gcsr_pagerank,3,3,45,200,25,0.34400567734752824
full_gcsr_pagerank,3,3,45,200,26,0.3672535714092582
full_gcsr_pagerank,3,3,45,200,27,0.3813417699718772
full_gcsr_pagerank,3,3,45,200,28,0.35344377913927194
full_gcsr_pagerank,3,3,45,200,29,0.32619865577916
full_gcsr_pagerank,3,3,45,200,30,0.27880357996621374
full_gcsr_pagerank,3,3,45,200,31,0.3040547694337118
full_gcsr_pagerank,3,3,45,200,32,0.3292157840651533
full_gcsr_pagerank,3,3,45,200,33,0.34554453454755507
full_gcsr_pagerank,3,3,45,200,34,0.4454528351487523
full_gcsr_pagerank,3,3,45,200,35,0.5135959069555935
full_gcsr_pagerank,3,3,45,200,36,0.43438093328642124
full_gcsr_pagerank,3,3,45,200,37,0.4367722585961383
full_gcsr_pagerank,3,3,45,200,38,0.4899722952717092
full_gcsr_pagerank,3,3,45,200,39,0.5395412167003365
full_gcsr_pagerank,3,3,45,200,40,0.53201547885933
full_gcsr_pagerank,3,3,45,200,41,0.5181469477476213
full_gcsr_pagerank,3,3,45,200,42,0.4814326905527647
full_gcsr_pagerank,3,3,45,200,43,0.5052208605753257
full_gcsr_pagerank,3,3,45,200,44,0.6158829199014232
full_gcsr_pagerank,3,3,45,200,45,0.5764577221255429
full_gcsr_pagerank,3,3,45,200,46,0.5601361838588023
full_gcsr_pagerank,3,3,45,200,47,0.5093796791574258
full_gcsr_pagerank,3,3,45,200,48,0.508610327329813
full_gcsr_pagerank,3,3,45,200,49,0.5342752324628786
full_gcsr_pagerank,3,3,45,200,50,0.5544773603723103
full_gcsr_pagerank,3,3,45,200,51,0.5259914223590022
full_gcsr_pagerank,3,3,45,200,52,0.483606036025732
full_gcsr_pagerank,3,3,45,200,53,0.49165052993554
full_gcsr_pagerank,3,3,45,200,54,0.5055655348279879
full_gcsr_pagerank,3,3,45,200,55,0.5094729101675992
full_gcsr_pagerank,3,3,45,200,56,0.5088635358262618
full_gcsr_pagerank,3,3,45,200,57,0.7244724135785562
full_gcsr_pagerank,3,3,45,200,58,0.7828079350454316
full_gcsr_pagerank,3,3,45,200,59,0.7774657888226086
full_gcsr_pagerank,3,3,45,200,60,0.8010147784278868
full_gcsr_pagerank,3,3,45,200,61,0.819871775417374
full_gcsr_pagerank,3,3,45,200,62,0.8732872080568517
full_gcsr_pagerank,3,3,45,200,63,0.8740865669888754
full_gcsr_pagerank,3,3,45,200,64,0.783444254747216
full_gcsr_pagerank,3,3,45,200,65,0.7530476941941769
full_gcsr_pagerank,3,3,45,200,66,0.6865659732725199
full_gcsr_pagerank,3,3,45,200,67,0.6605439956374263
full_gcsr_pagerank,3,3,45,200,68,0.6666292980418744
full_gcsr_pagerank,3,3,45,200,69,0.6454843614835002
full_gcsr_pagerank,3,3,45,200,70,0.6592270063953907
full_gcsr_pagerank,3,3,45,200,71,0.6843095702194864
full_gcsr_pagerank,3,3,45,200,72,0.684917830271678
full_gcsr_pagerank,3,3,45,200,73,0.805103002698428
full_gcsr_pagerank,3,3,45,200,74,0.7532715093932755
full_gcsr_pagerank,3,3,45,200,75,0.7444853780184197
full_gcsr_pagerank,3,3,45,200,76,0.8987497046647906
full_gcsr_pagerank,3,3,45,200,77,0.9443787057742287
full_gcsr_pagerank,3,3,45,200,78,0.9868246895803814
full_gcsr_pagerank,3,3,45,200,79,1.0199796749052492
full_gcsr_softmax,3,3,45,200,0,1.0
full_gcsr_softmax,3,3,45,200,1,0.6973352055834477
full_gcsr_softmax,3,3,45,200,2,0.7982285919334827
full_gcsr_softmax,3,3,45,200,3,0.808879994637627
full_gcsr_softmax,3,3,45,200,4,0.8159277892645569
full_gcsr_softmax,3,3,45,200,5,0.8336477234766777
full_gcsr_softmax,3,3,45,200,6,0.8296146997786095
full_gcsr_softmax,3,3,45,200,7,0.8196785897384513
full_gcsr_softmax,3,3,45,200,8,0.8822066269083703
full_gcsr_softmax,3,3,45,200,9,0.7719436717469228
full_gcsr_softmax,3,3,45,200,10,0.8587599557290776
full_gcsr_softmax,3,3,45,200,11,0.8838908751032191
full_gcsr_softmax,3,3,45,200,12,0.5485275179602149
full_gcsr_softmax,3,3,45,200,13,0.5184500160112182
full_gcsr_softmax,3,3,45,200,14,0.5675188022501839
full_gcsr_softmax,3,3,45,200,15,0.46626286992647964
full_gcsr_softmax,3,3,45,200,16,0.476961853598317
full_gcsr_softmax,3,3,45,200,17,0.40544124136012477
full_gcsr_softmax,3,3,45,200,18,0.4174325057061603
full_gcsr_softmax,3,3,45,200,19,0.3979746499712181
full_gcsr_softmax,3,3,45,200,20,0.39634558449939106
full_gcsr_softmax,3,3,45,200,21,0.4156013299062009
full_gcsr_softmax,3,3,45,200,22,0.41080721524966135
full_gcsr_softmax,3,3,45,200,23,0.370634059930793
full_gcsr_softmax,3,3,45,200,24,0.334599229567597
full_gcsr_softmax,3,3,45,200,25,0.353784359726552
full_gcsr_softmax,3,3,45,200,26,0.37263691802487114
full_gcsr_softmax,3,3,45,200,27,0.38003450719693466
full_gcsr_softmax,3,3,45,200,28,0.36623268374016016
full_gcsr_softmax,3,3,45,200,29,0.34417051100223756
full_gcsr_softmax,3,3,45,200,30,0.2740999359590868
full_gcsr_softmax,3,3,45,200,31,0.30639244997069226
full_gcsr_softmax,3,3,45,200,32,0.32167715335532365
full_gcsr_softmax,3,3,45,200,33,0.34144267931877
full_gcsr_softmax,3,3,45,200,34,0.4390333170933352
full_gcsr_softmax,3,3,45,200,35,0.5355104111661797
full_gcsr_softmax,3,3,45,200,36,0.4355679872028405
full_gcsr_softmax,3,3,45,200,37,0.4254207610953702
full_gcsr_softmax,3,3,45,200,38,0.4852246478061729
full_gcsr_softmax,3,3,45,200,39,0.5439173353242432
full_gcsr_softmax,3,3,45,200,40,0.5232955255693731
full_gcsr_softmax,3,3,45,200,41,0.5144200566125058
full_gcsr_softmax,3,3,45,200,42,0.49081898867995705
full_gcsr_softmax,3,3,45,200,43,0.5017132829819686
full_gcsr_softmax,3,3,45,200,44,0.6057813847792841
full_gcsr_softmax,3,3,45,200,45,0.5633256369849878
full_gcsr_softmax,3,3,45,200,46,0.5373874529975236
full_gcsr_softmax,3,3,45,200,47,0.49909034109529943
full_gcsr_softmax,3,3,45,200,48,0.5047854390443417
full_gcsr_softmax,3,3,45,200,49,0.5338942029928857
full_gcsr_softmax,3,3,45,200,50,0.5519124241085093
full_gcsr_softmax,3,3,45,200,51,0.5279555127352443
full_gcsr_softmax,3,3,45,200,52,0.49497027906974045
full_gcsr_softmax,3,3,45,200,53,0.4979089997413599
full_gcsr_softmax,3,3,45,200,54,0.5149292692831795
full_gcsr_softmax,3,3,45,200,55,0.5074593428261818
full_gcsr_softmax,3,3,45,200,56,0.5138955876441775
full_gcsr_softmax,3,3,45,200,57,0.7295080379705671
full_gcsr_softmax,3,3,45,200,58,0.7994246212232955
full_gcsr_softmax,3,3,45,200,59,0.7878589945617044
full_gcsr_softmax,3,3,45,200,60,0.7953434863637783
full_gcsr_softmax,3,3,45,200,61,0.8120846588805557
full_gcsr_softmax,3,3,45,200,62,0.8638165335646995
full_gcsr_softmax,3,3,45,200,63,0.8701528785065249
full_gcsr_softmax,3,3,45,200,64,0.7800349054547614
full_gcsr_softmax,3,3,45,200,65,0.7547710039064592
full_gcsr_softmax,3,3,45,200,66,0.6826876126056218
full_gcsr_softmax,3,3,45,200,67,0.6626162375286685
full_gcsr_softmax,3,3,45,200,68,0.6685158706508725
full_gcsr_softmax,3,3,45,200,69,0.6506560064316887
full_gcsr_softmax,3,3,45,200,70,0.6579628752672803
full_gcsr_softmax,3,3,45,200,71,0.6856017325195101
full_gcsr_softmax,3,3,45,200,72,0.6841188926065201
full_gcsr_softmax,3,3,45,200,73,0.8054946746073973
full_gcsr_softmax,3,3,45,200,74,0.7543091969372351
full_gcsr_softmax,3,3,45,200,75,0.7407032470213646
full_gcsr_softmax,3,3,45,200,76,0.9077230538821613
full_gcsr_softmax,3,3,45,200,77,0.946402372620131
full_gcsr_softmax,3,3,45,200,78,0.97899572379836
full_gcsr_softmax,3,3,45,200,79,1.015123782897593
rs_selection,3,3,45,200,0,1.0
rs_selection,3,3,45,200,1,0.8453067246621179
rs_selection,3,3,45,200,2,0.44438773234360074
rs_selection,3,3,45,200,3,1.0
rs_selection,3,3,45,200,4,0.44438773234360074
rs_selection,3,3,45,200,5,0.44438773234360074
rs_selection,3,3,45,200,6,0.44438773234360074
rs_selection,3,3,45,200,7,0.44438773234360074
rs_selection,3,3,45,200,8,0.8453067246621179
rs_selection,3,3,45,200,9,0.44438773234360074
rs_selection,3,3,45,200,10,1.0
rs_selection,3,3,45,200,11,0.44438773234360074
rs_selection,3,3,45,200,12,0.44438773234360074
rs_selection,3,3,45,200,13,0.44438773234360074
rs_selection,3,3,45,200,14,0.6214588242216333
rs_selection,3,3,45,200,15,0.6214588242216333
rs_selection,3,3,45,200,16,0.44438773234360074
rs_selection,3,3,45,200,17,0.44438773234360074
rs_selection,3,3,45,200,18,0.44438773234360074
rs_selection,3,3,45,200,19,0.44438773234360074
rs_selection,3,3,45,200,20,0.44438773234360074
rs_selection,3,3,45,200,21,0.8453067246621179
rs_selection,3,3,45,200,22,0.44438773234360074
rs_selection,3,3,45,200,23,0.44438773234360074
rs_selection,3,3,45,200,24,0.44438773234360074
rs_selection,3,3,45,200,25,0.44438773234360074
rs_selection,3,3,45,200,26,0.44438773234360074
rs_selection,3,3,45,200,27,0.44438773234360074
rs_selection,3,3,45,200,28,0.44438773234360074
rs_selection,3,3,45,200,29,0.44438773234360074
rs_selection,3,3,45,200,30,0.8968302772942367
rs_selection,3,3,45,200,31,0.44438773234360074
rs_selection,3,3,45,200,32,0.872010799488088
rs_selection,3,3,45,200,33,0.872010799488088
rs_selection,3,3,45,200,34,0.872010799488088
rs_selection,3,3,45,200,35,0.872010799488088
rs_selection,3,3,45,200,36,0.872010799488088
rs_selection,3,3,45,200,37,0.872010799488088
rs_selection,3,3,45,200,38,0.8259959022261528
rs_selection,3,3,45,200,39,0.8259959022261528
rs_selection,3,3,45,200,40,0.872010799488088
rs_selection,3,3,45,200,41,0.872010799488088
rs_selection,3,3,45,200,42,0.8968302772942367
rs_selection,3,3,45,200,43,0.872010799488088
rs_selection,3,3,45,200,44,0.872010799488088
rs_selection,3,3,45,200,45,0.6214588242216333
rs_selection,3,3,45,200,46,0.6214588242216333
rs_selection,3,3,45,200,47,0.872010799488088
rs_selection,3,3,45,200,48,0.872010799488088
rs_selection,3,3,45,200,49,0.8968302772942367
rs_selection,3,3,45,200,50,0.872010799488088
rs_selection,3,3,45,200,51,0.6214588242216333
rs_selection,3,3,45,200,52,0.6214588242216333
rs_selection,3,3,45,200,53,0.6214588242216333
rs_selection,3,3,45,200,54,0.6214588242216333
rs_selection,3,3,45,200,55,0.8968302772942367
rs_selection,3,3,45,200,56,0.6214588242216333
rs_selection,3,3,45,200,57,0.6214588242216333
rs_selection,3,3,45,200,58,0.8453067246621179
rs_selection,3,3,45,200,59,0.6214588242216333
rs_selection,3,3,45,200,60,0.8453067246621179
rs_selection,3,3,45,200,61,0.8453067246621179
rs_selection,3,3,45,200,62,0.8453067246621179
rs_selection,3,3,45,200,63,0.8453067246621179
rs_selection,3,3,45,200,64,0.6214588242216333
rs_selection,3,3,45,200,65,0.6214588242216333
rs_selection,3,3,45,200,66,0.6214588242216333
rs_selection,3,3,45,200,67,0.6214588242216333
rs_selection,3,3,45,200,68,0.6214588242216333
rs_selection,3,3,45,200,69,0.6214588242216333
rs_selection,3,3,45,200,70,0.6214588242216333
rs_selection,3,3,45,200,71,0.6214588242216333
rs_selection,3,3,45,200,72,0.6214588242216333
rs_selection,3,3,45,200,73,0.6214588242216333
rs_selection,3,3,45,200,74,0.6214588242216333
rs_selection,3,3,45,200,75,0.6214588242216333
rs_selection,3,3,45,200,76,0.6214588242216333
rs_selection,3,3,45,200,77,0.6214588242216333
rs_selection,3,3,45,200,78,0.6214588242216333
rs_selection,3,3,45,200,79,0.6214588242216333
rs_selection_v2,3,3,45,200,0,1.0
rs_selection_v2,3,3,45,200,1,0.8453067246621179
rs_selection_v2,3,3,45,200,2,0.44438773234360074
rs_selection_v2,3,3,45,200,3,1.0
rs_selection_v2,3,3,45,200,4,0.44438773234360074
rs_selection_v2,3,3,45,200,5,0.44438773234360074
rs_selection_v2,3,3,45,200,6,0.44438773234360074
rs_selection_v2,3,3,45,200,7,0.44438773234360074
rs_selection_v2,3,3,45,200,8,0.8453067246621179
rs_selection_v2,3,3,45,200,9,0.44438773234360074
rs_selection_v2,3,3,45,200,10,1.0
rs_selection_v2,3,3,45,200,11,0.44438773234360074
rs_selection_v2,3,3,45,200,12,0.44438773234360074
rs_selection_v2,3,3,45,200,13,0.44438773234360074
rs_selection_v2,3,3,45,200,14,0.6214588242216333
rs_selection_v2,3,3,45,200,15,0.6214588242216333
rs_selection_v2,3,3,45,200,16,0.44438773234360074
rs_selection_v2,3,3,45,200,17,0.44438773234360074
rs_selection_v2,3,3,45,200,18,0.44438773234360074
rs_selection_v2,3,3,45,200,19,0.44438773234360074
rs_selection_v2,3,3,45,200,20,0.44438773234360074
rs_selection_v2,3,3,45,200,21,0.8453067246621179
rs_selection_v2,3,3,45,200,22,0.44438773234360074
rs_selection_v2,3,3,45,200,23,0.44438773234360074
rs_selection_v2,3,3,45,200,24,0.44438773234360074
rs_selection_v2,3,3,45,200,25,0.44438773234360074
rs_selection_v2,3,3,45,200,26,0.44438773234360074
rs_selection_v2,3,3,45,200,27,0.44438773234360074
rs_selection_v2,3,3,45,200,28,0.44438773234360074
rs_selection_v2,3,3,45,200,29,0.44438773234360074
rs_selection_v2,3,3,45,200,30,0.8968302772942367
rs_selection_v2,3,3,45,200,31,0.44438773234360074
rs_selection_v2,3,3,45,200,32,0.872010799488088
rs_selection_v2,3,3,45,200,33,0.872010799488088
rs_selection_v2,3,3,45,200,34,0.872010799488088
rs_selection_v2,3,3,45,200,35,0.872010799488088
rs_selection_v2,3,3,45,200,36,0.872010799488088
rs_selection_v2,3,3,45,200,37,0.872010799488088
rs_selection_v2,3,3,45,200,38,0.8259959022261528
rs_selection_v2,3,3,45,200,39,0.8259959022261528
rs_selection_v2,3,3,45,200,40,0.872010799488088
rs_selection_v2,3,3,45,200,41,0.872010799488088
rs_selection_v2,3,3,45,200,42,0.8968302772942367
rs_selection_v2,3,3,45,200,43,0.872010799488088
rs_selection_v2,3,3,45,200,44,0.872010799488088
rs_selection_v2,3,3,45,200,45,0.6214588242216333
rs_selection_v2,3,3,45,200,46,0.6214588242216333
rs_selection_v2,3,3,45,200,47,0.872010799488088
rs_selection_v2,3,3,45,200,48,0.872010799488088
rs_selection_v2,3,3,45,200,49,0.8968302772942367
rs_selection_v2,3,3,45,200,50,0.872010799488088
rs_selection_v2,3,3,45,200,51,0.6214588242216333
rs_selection_v2,3,3,45,200,52,0.6214588242216333
rs_selection_v2,3,3,45,200,53,0.6214588242216333
rs_selection_v2,3,3,45,200,54,0.6214588242216333
rs_selection_v2,3,3,45,200,55,0.8968302772942367
rs_selection_v2,3,3,45,200,56,0.6214588242216333
rs_selection_v2,3,3,45,200,57,0.6214588242216333
rs_selection_v2,3,3,45,200,58,0.8453067246621179
rs_selection_v2,3,3,45,200,59,0.6214588242216333
rs_selection_v2,3,3,45,200,60,0.8453067246621179
rs_selection_v2,3,3,45,200,61,0.8453067246621179
rs_selection_v2,3,3,45,200,62,0.8453067246621179
rs_selection_v2,3,3,45,200,63,0.8453067246621179
rs_selection_v2,3,3,45,200,64,0.6214588242216333
rs_selection_v2,3,3,45,200,65,0.6214588242216333
rs_selection_v2,3,3,45,200,66,0.6214588242216333
rs_selection_v2,3,3,45,200,67,0.6214588242216333
rs_selection_v2,3,3,45,200,68,0.6214588242216333
rs_selection_v2,3,3,45,200,69,0.6214588242216333
rs_selection_v2,3,3,45,200,70,0.6214588242216333
